
[Name]
fluid

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
2.20980003e-01, 2.60866294e-03, 5.00000024e-04, 1.74900461e-02, 5.49423927e-03, 5.37368609e-03, 1.81378218e-05, 1.74070665e-05, 0.00000000e+00, 2.20980003e-01, 2.60866294e-03, 5.00000024e-04
2.18439996e-01, 2.60862568e-03, 5.00000024e-04, 1.76812299e-02, 5.51611651e-03, 5.39506739e-03, 1.85066983e-05, 1.77568618e-05, 0.00000000e+00, 2.18439996e-01, 2.60862568e-03, 5.00000024e-04
2.15900004e-01, 2.60858820e-03, 5.00000024e-04, 1.78733785e-02, 5.53836767e-03, 5.41681936e-03, 1.88892918e-05, 1.81198175e-05, 0.00000000e+00, 2.15900004e-01, 2.60858820e-03, 5.00000024e-04
2.13359997e-01, 2.60855095e-03, 5.00000024e-04, 1.80665012e-02, 5.56100719e-03, 5.43894339e-03, 1.92835778e-05, 1.84940400e-05, 0.00000000e+00, 2.13359997e-01, 2.60855095e-03, 5.00000024e-04
2.10820004e-01, 2.60851346e-03, 5.00000024e-04, 1.82606131e-02, 5.58404997e-03, 5.46146277e-03, 1.96877700e-05, 1.88779704e-05, 0.00000000e+00, 2.10820004e-01, 2.60851346e-03, 5.00000024e-04
2.08279997e-01, 2.60847621e-03, 5.00000024e-04, 1.84557214e-02, 5.60751185e-03, 5.48439939e-03, 2.01006333e-05, 1.92705811e-05, 0.00000000e+00, 2.08279997e-01, 2.60847621e-03, 5.00000024e-04
2.05740005e-01, 2.60843872e-03, 5.00000024e-04, 1.86518449e-02, 5.63141098e-03, 5.50775696e-03, 2.05214747e-05, 1.96712390e-05, 0.00000000e+00, 2.05740005e-01, 2.60843872e-03, 5.00000024e-04
2.03199998e-01, 2.60840147e-03, 5.00000024e-04, 1.88490041e-02, 5.65576553e-03, 5.53156016e-03, 2.09496066e-05, 2.00794038e-05, 0.00000000e+00, 2.03199998e-01, 2.60840147e-03, 5.00000024e-04
2.00660005e-01, 2.60836398e-03, 5.00000024e-04, 1.90472081e-02, 5.68059459e-03, 5.55582670e-03, 2.13834937e-05, 2.04936005e-05, 0.00000000e+00, 2.00660005e-01, 2.60836398e-03, 5.00000024e-04
1.98119998e-01, 2.60832673e-03, 5.00000024e-04, 1.92465074e-02, 5.70591446e-03, 5.58057474e-03, 2.18220648e-05, 2.09126592e-05, 0.00000000e+00, 1.98119998e-01, 2.60832673e-03, 5.00000024e-04
1.95580006e-01, 2.60828924e-03, 5.00000024e-04, 1.94469355e-02, 5.73173910e-03, 5.60581870e-03, 2.22665476e-05, 2.13376152e-05, 0.00000000e+00, 1.95580006e-01, 2.60828924e-03, 5.00000024e-04
1.93039998e-01, 2.60825199e-03, 5.00000024e-04, 1.96485333e-02, 5.75808296e-03, 5.63157210e-03, 2.27191376e-05, 2.17706292e-05, 0.00000000e+00, 1.93039998e-01, 2.60825199e-03, 5.00000024e-04
1.90500006e-01, 2.60821451e-03, 5.00000024e-04, 1.98513176e-02, 5.78496279e-03, 5.65784983e-03, 2.31797021e-05, 2.22118542e-05, 0.00000000e+00, 1.90500006e-01, 2.60821451e-03, 5.00000024e-04
1.87959999e-01, 2.60817725e-03, 5.00000024e-04, 2.00553108e-02, 5.81239909e-03, 5.68467006e-03, 2.36441028e-05, 2.26577195e-05, 0.00000000e+00, 1.87959999e-01, 2.60817725e-03, 5.00000024e-04
1.85420007e-01, 2.60813977e-03, 5.00000024e-04, 2.02605203e-02, 5.84041514e-03, 5.71205467e-03, 2.41061207e-05, 2.31026916e-05, 0.00000000e+00, 1.85420007e-01, 2.60813977e-03, 5.00000024e-04
1.82879999e-01, 2.60810251e-03, 5.00000024e-04, 2.04669777e-02, 5.86903375e-03, 5.74003067e-03, 2.45574647e-05, 2.35389562e-05, 0.00000000e+00, 1.82879999e-01, 2.60810251e-03, 5.00000024e-04
1.80340007e-01, 2.60806503e-03, 5.00000024e-04, 2.06747372e-02, 5.89827215e-03, 5.76861389e-03, 2.49940604e-05, 2.39622204e-05, 0.00000000e+00, 1.80340007e-01, 2.60806503e-03, 5.00000024e-04
1.77800000e-01, 2.60802777e-03, 5.00000024e-04, 2.08838657e-02, 5.92814572e-03, 5.79781877e-03, 2.54248953e-05, 2.43807026e-05, 0.00000000e+00, 1.77800000e-01, 2.60802777e-03, 5.00000024e-04
1.75260007e-01, 2.60799029e-03, 5.00000024e-04, 2.10943818e-02, 5.95867541e-03, 5.82766579e-03, 2.58597465e-05, 2.48036704e-05, 0.00000000e+00, 1.75260007e-01, 2.60799029e-03, 5.00000024e-04
1.72720000e-01, 2.60795304e-03, 5.00000024e-04, 2.13063210e-02, 5.98988682e-03, 5.85818058e-03, 2.63010315e-05, 2.52335267e-05, 0.00000000e+00, 1.72720000e-01, 2.60795304e-03, 5.00000024e-04
1.70179993e-01, 2.60791555e-03, 5.00000024e-04, 2.15197019e-02, 6.02180790e-03, 5.88938873e-03, 2.67488795e-05, 2.56705334e-05, 0.00000000e+00, 1.70179993e-01, 2.60791555e-03, 5.00000024e-04
1.67640001e-01, 2.60787830e-03, 5.00000024e-04, 2.17345525e-02, 6.05446985e-03, 5.92132099e-03, 2.72028046e-05, 2.61143668e-05, 0.00000000e+00, 1.67640001e-01, 2.60787830e-03, 5.00000024e-04
1.65099993e-01, 2.60784081e-03, 5.00000024e-04, 2.19509136e-02, 6.08790480e-03, 5.95400808e-03, 2.76633127e-05, 2.65655544e-05, 0.00000000e+00, 1.65099993e-01, 2.60784081e-03, 5.00000024e-04
1.62560001e-01, 2.60780356e-03, 5.00000024e-04, 2.21688095e-02, 6.12214766e-03, 5.98748494e-03, 2.81322609e-05, 2.70257551e-05, 0.00000000e+00, 1.62560001e-01, 2.60780356e-03, 5.00000024e-04
1.60019994e-01, 2.60776607e-03, 5.00000024e-04, 2.23883037e-02, 6.15723245e-03, 6.02178788e-03, 2.86129252e-05, 2.74979375e-05, 0.00000000e+00, 1.60019994e-01, 2.60776607e-03, 5.00000024e-04
1.57480001e-01, 2.60772882e-03, 5.00000024e-04, 2.26094313e-02, 6.19319221e-03, 6.05694577e-03, 2.91086417e-05, 2.79851374e-05, 0.00000000e+00, 1.57480001e-01, 2.60772882e-03, 5.00000024e-04
1.54939994e-01, 2.60769133e-03, 5.00000024e-04, 2.28322446e-02, 6.23006281e-03, 6.09299447e-03, 2.96219441e-05, 2.84897051e-05, 0.00000000e+00, 1.54939994e-01, 2.60769133e-03, 5.00000024e-04
1.52400002e-01, 2.60765408e-03, 5.00000024e-04, 2.30567828e-02, 6.26788056e-03, 6.12996845e-03, 3.01550026e-05, 2.90136686e-05, 0.00000000e+00, 1.52400002e-01, 2.60765408e-03, 5.00000024e-04
1.49859995e-01, 2.60761660e-03, 5.00000024e-04, 2.32830849e-02, 6.30668318e-03, 6.16790913e-03, 3.07097362e-05, 2.95588470e-05, 0.00000000e+00, 1.49859995e-01, 2.60761660e-03, 5.00000024e-04
1.47320002e-01, 2.60757934e-03, 5.00000024e-04, 2.35111881e-02, 6.34651072e-03, 6.20684912e-03, 3.12877128e-05, 3.01266609e-05, 0.00000000e+00, 1.47320002e-01, 2.60757934e-03, 5.00000024e-04
1.44779995e-01, 2.60754186e-03, 5.00000024e-04, 2.37411242e-02, 6.38740417e-03, 6.24682987e-03, 3.18898783e-05, 3.07179944e-05, 0.00000000e+00, 1.44779995e-01, 2.60754186e-03, 5.00000024e-04
1.42240003e-01, 2.60750460e-03, 5.00000024e-04, 2.39729136e-02, 6.42940588e-03, 6.28789468e-03, 3.25163019e-05, 3.13329256e-05, 0.00000000e+00, 1.42240003e-01, 2.60750460e-03, 5.00000024e-04
1.39699996e-01, 2.60746712e-03, 5.00000024e-04, 2.42065676e-02, 6.47255778e-03, 6.33008499e-03, 3.31660594e-05, 3.19705578e-05, 0.00000000e+00, 1.39699996e-01, 2.60746712e-03, 5.00000024e-04
1.37160003e-01, 2.60742987e-03, 5.00000024e-04, 2.44420916e-02, 6.51690643e-03, 6.37344178e-03, 3.38368300e-05, 3.26286608e-05, 0.00000000e+00, 1.37160003e-01, 2.60742987e-03, 5.00000024e-04
1.34619996e-01, 2.60739238e-03, 5.00000024e-04, 2.46794615e-02, 6.56249281e-03, 6.41800649e-03, 3.45243425e-05, 3.33031712e-05, 0.00000000e+00, 1.34619996e-01, 2.60739238e-03, 5.00000024e-04
1.32080004e-01, 2.60735513e-03, 5.00000024e-04, 2.49186326e-02, 6.60935976e-03, 6.46382151e-03, 3.52216812e-05, 3.39876424e-05, 0.00000000e+00, 1.32080004e-01, 2.60735513e-03, 5.00000024e-04
1.29539996e-01, 2.60731764e-03, 5.00000024e-04, 2.51595229e-02, 6.65754639e-03, 6.51092408e-03, 3.59175756e-05, 3.46715206e-05, 0.00000000e+00, 1.29539996e-01, 2.60731764e-03, 5.00000024e-04
1.27000004e-01, 2.60728039e-03, 5.00000024e-04, 2.54019890e-02, 6.70708995e-03, 6.55934401e-03, 3.65956439e-05, 3.53391806e-05, 0.00000000e+00, 1.27000004e-01, 2.60728039e-03, 5.00000024e-04
1.24459997e-01, 2.60724290e-03, 5.00000024e-04, 2.56459061e-02, 6.75802398e-03, 6.60911528e-03, 3.72413815e-05, 3.59763726e-05, 0.00000000e+00, 1.24459997e-01, 2.60724290e-03, 5.00000024e-04
1.21919997e-01, 2.60720565e-03, 5.00000024e-04, 2.58911122e-02, 6.81037642e-03, 6.66026678e-03, 3.78536570e-05, 3.65810301e-05, 0.00000000e+00, 1.21919997e-01, 2.60720565e-03, 5.00000024e-04
1.19379997e-01, 2.60716816e-03, 5.00000024e-04, 2.61373855e-02, 6.86417986e-03, 6.71282317e-03, 3.84444356e-05, 3.71634378e-05, 0.00000000e+00, 1.19379997e-01, 2.60716816e-03, 5.00000024e-04
1.16839997e-01, 2.60713091e-03, 5.00000024e-04, 2.63844170e-02, 6.91947807e-03, 6.76682545e-03, 3.90319328e-05, 3.77400029e-05, 0.00000000e+00, 1.16839997e-01, 2.60713091e-03, 5.00000024e-04
1.14299998e-01, 2.60709343e-03, 5.00000024e-04, 2.66318265e-02, 6.97633019e-03, 6.82233181e-03, 3.96415853e-05, 3.83341394e-05, 0.00000000e+00, 1.14299998e-01, 2.60709343e-03, 5.00000024e-04
1.11759998e-01, 2.60705617e-03, 5.00000024e-04, 2.68791299e-02, 7.03480979e-03, 6.87941257e-03, 4.03007980e-05, 3.89713496e-05, 0.00000000e+00, 1.11759998e-01, 2.60705617e-03, 5.00000024e-04
1.09219998e-01, 2.60701869e-03, 5.00000024e-04, 2.71257479e-02, 7.09500723e-03, 6.93814969e-03, 4.10321445e-05, 3.96727992e-05, 0.00000000e+00, 1.09219998e-01, 2.60701869e-03, 5.00000024e-04
1.06679998e-01, 2.60698143e-03, 5.00000024e-04, 2.73710564e-02, 7.15702772e-03, 6.99864468e-03, 4.18591153e-05, 4.04603561e-05, 0.00000000e+00, 1.06679998e-01, 2.60698143e-03, 5.00000024e-04
1.04139999e-01, 2.60694395e-03, 5.00000024e-04, 2.76143942e-02, 7.22098770e-03, 7.06100976e-03, 4.28138592e-05, 4.13639100e-05, 0.00000000e+00, 1.04139999e-01, 2.60694395e-03, 5.00000024e-04
1.01599999e-01, 2.60690670e-03, 5.00000024e-04, 2.78550684e-02, 7.28701847e-03, 7.12537253e-03, 4.39411415e-05, 4.24256286e-05, 0.00000000e+00, 1.01599999e-01, 2.60690670e-03, 5.00000024e-04
9.90599990e-02, 2.60686921e-03, 5.00000024e-04, 2.80922800e-02, 7.35526532e-03, 7.19187409e-03, 4.52912427e-05, 4.36934970e-05, 0.00000000e+00, 9.90599990e-02, 2.60686921e-03, 5.00000024e-04
9.65199992e-02, 2.60683196e-03, 5.00000024e-04, 2.83251442e-02, 7.42588844e-03, 7.26066297e-03, 4.69019724e-05, 4.52043751e-05, 0.00000000e+00, 9.65199992e-02, 2.60683196e-03, 5.00000024e-04
9.39799994e-02, 2.60679447e-03, 5.00000024e-04, 2.85526775e-02, 7.49906618e-03, 7.33191846e-03, 4.87999423e-05, 4.69850493e-05, 0.00000000e+00, 9.39799994e-02, 2.60679447e-03, 5.00000024e-04
9.14399996e-02, 2.60675722e-03, 5.00000024e-04, 2.87739262e-02, 7.57502019e-03, 7.40585988e-03, 5.10261452e-05, 4.90757120e-05, 0.00000000e+00, 9.14399996e-02, 2.60675722e-03, 5.00000024e-04
8.88999999e-02, 2.60671997e-03, 5.00000024e-04, 2.89880242e-02, 7.65402103e-03, 7.48274708e-03, 5.36470761e-05, 5.15400206e-05, 0.00000000e+00, 8.88999999e-02, 2.60671997e-03, 5.00000024e-04
8.63600001e-02, 2.60668248e-03, 5.00000024e-04, 2.91942023e-02, 7.73639791e-03, 7.56290415e-03, 5.67503739e-05, 5.44619361e-05, 0.00000000e+00, 8.63600001e-02, 2.60668248e-03, 5.00000024e-04
8.38200003e-02, 2.60664523e-03, 5.00000024e-04, 2.93918625e-02, 7.82255176e-03, 7.64673948e-03, 6.04424386e-05, 5.79439584e-05, 0.00000000e+00, 8.38200003e-02, 2.60664523e-03, 5.00000024e-04
8.12800005e-02, 2.60660774e-03, 5.00000024e-04, 2.95806732e-02, 7.91298039e-03, 7.73474760e-03, 6.48490604e-05, 6.21076179e-05, 0.00000000e+00, 8.12800005e-02, 2.60660774e-03, 5.00000024e-04
7.87400007e-02, 2.60657049e-03, 5.00000024e-04, 2.97607034e-02, 8.00829753e-03, 7.82754365e-03, 7.01220706e-05, 6.71001108e-05, 0.00000000e+00, 7.87400007e-02, 2.60657049e-03, 5.00000024e-04
7.62000009e-02, 2.60653300e-03, 5.00000024e-04, 2.99326163e-02, 8.10925476e-03, 7.92589225e-03, 7.64389479e-05, 7.30930187e-05, 0.00000000e+00, 7.62000009e-02, 2.60653300e-03, 5.00000024e-04
7.36600012e-02, 2.60649575e-03, 5.00000024e-04, 3.00980117e-02, 8.21674801e-03, 8.03070050e-03, 8.39904751e-05, 8.02687864e-05, 0.00000000e+00, 7.36600012e-02, 2.60649575e-03, 5.00000024e-04
7.11200014e-02, 2.60645826e-03, 5.00000024e-04, 3.02596428e-02, 8.33179615e-03, 8.14301148e-03, 9.29633388e-05, 8.88043214e-05, 0.00000000e+00, 7.11200014e-02, 2.60645826e-03, 5.00000024e-04
6.85800016e-02, 2.60642101e-03, 5.00000024e-04, 3.04214712e-02, 8.45555030e-03, 8.26400053e-03, 1.03524319e-04, 9.88598258e-05, 0.00000000e+00, 6.85800016e-02, 2.60642101e-03, 5.00000024e-04
6.60400018e-02, 2.60638352e-03, 5.00000024e-04, 3.05892676e-02, 8.58928636e-03, 8.39497708e-03, 1.15818970e-04, 1.10578345e-04, 0.00000000e+00, 6.60400018e-02, 2.60638352e-03, 5.00000024e-04
6.35000020e-02, 2.60634627e-03, 5.00000024e-04, 3.07713971e-02, 8.73436965e-03, 8.53736419e-03, 1.29998196e-04, 1.24107391e-04, 0.00000000e+00, 6.35000020e-02, 2.60634627e-03, 5.00000024e-04
6.09600022e-02, 2.60630879e-03, 5.00000024e-04, 3.09789013e-02, 8.89225490e-03, 8.69268458e-03, 1.46282808e-04, 1.39661002e-04, 0.00000000e+00, 6.09600022e-02, 2.60630879e-03, 5.00000024e-04
5.84200025e-02, 2.60627153e-03, 5.00000024e-04, 3.12248655e-02, 9.06445738e-03, 8.86254013e-03, 1.64925557e-04, 1.57488961e-04, 0.00000000e+00, 5.84200025e-02, 2.60627153e-03, 5.00000024e-04
5.58800027e-02, 2.60623405e-03, 5.00000024e-04, 3.15236822e-02, 9.25238151e-03, 9.04843211e-03, 1.85898884e-04, 1.77582202e-04, 0.00000000e+00, 5.58800027e-02, 2.60623405e-03, 5.00000024e-04
5.33399992e-02, 2.60619679e-03, 5.00000024e-04, 3.18917371e-02, 9.45742987e-03, 9.25187394e-03, 2.09057005e-04, 1.99826623e-04, 0.00000000e+00, 5.33399992e-02, 2.60619679e-03, 5.00000024e-04
5.07999994e-02, 2.60615931e-03, 5.00000024e-04, 3.23485546e-02, 9.68103297e-03, 9.47443955e-03, 2.34487277e-04, 2.24337884e-04, 0.00000000e+00, 5.07999994e-02, 2.60615931e-03, 5.00000024e-04
4.82599996e-02, 2.60612206e-03, 5.00000024e-04, 3.29139791e-02, 9.92463063e-03, 9.71772522e-03, 2.62675108e-04, 2.51638063e-04, 0.00000000e+00, 4.82599996e-02, 2.60612206e-03, 5.00000024e-04
4.57199998e-02, 2.60608457e-03, 5.00000024e-04, 3.36045697e-02, 1.01899635e-02, 9.98365227e-03, 2.94291764e-04, 2.82441062e-04, 0.00000000e+00, 4.57199998e-02, 2.60608457e-03, 5.00000024e-04
4.31800000e-02, 2.60604732e-03, 5.00000024e-04, 3.44390385e-02, 1.04784202e-02, 1.02738040e-02, 3.28911818e-04, 3.16358346e-04, 0.00000000e+00, 4.31800000e-02, 2.60604732e-03, 5.00000024e-04
4.06400003e-02, 2.60600983e-03, 5.00000024e-04, 3.54357213e-02, 1.07900705e-02, 1.05884625e-02, 3.65667627e-04, 3.52561678e-04, 0.00000000e+00, 4.06400003e-02, 2.60600983e-03, 5.00000024e-04
3.81000005e-02, 2.60597258e-03, 5.00000024e-04, 3.66043597e-02, 1.11235939e-02, 1.09264944e-02, 4.04012506e-04, 3.90543661e-04, 0.00000000e+00, 3.81000005e-02, 2.60597258e-03, 5.00000024e-04
3.55600007e-02, 2.60593509e-03, 5.00000024e-04, 3.79444547e-02, 1.14762913e-02, 1.12853367e-02, 4.42889868e-04, 4.29287669e-04, 0.00000000e+00, 3.55600007e-02, 2.60593509e-03, 5.00000024e-04
3.30200009e-02, 2.60589784e-03, 5.00000024e-04, 3.94317508e-02, 1.18447337e-02, 1.16616273e-02, 4.80711722e-04, 4.67259291e-04, 0.00000000e+00, 3.30200009e-02, 2.60589784e-03, 5.00000024e-04
3.04800011e-02, 2.60586035e-03, 5.00000024e-04, 4.10283208e-02, 1.22254211e-02, 1.20518524e-02, 5.15280175e-04, 5.02262672e-04, 0.00000000e+00, 3.04800011e-02, 2.60586035e-03, 5.00000024e-04
2.79400013e-02, 2.60582310e-03, 5.00000024e-04, 4.26914468e-02, 1.26138674e-02, 1.24514606e-02, 5.44786046e-04, 5.32450504e-04, 0.00000000e+00, 2.79400013e-02, 2.60582310e-03, 5.00000024e-04
2.54000016e-02, 2.60578562e-03, 5.00000024e-04, 4.43605185e-02, 1.30052259e-02, 1.28554180e-02, 5.68281801e-04, 5.56859770e-04, 0.00000000e+00, 2.54000016e-02, 2.60578562e-03, 5.00000024e-04
2.28600018e-02, 2.60574836e-03, 5.00000024e-04, 4.59851809e-02, 1.33947786e-02, 1.32586686e-02, 5.83814806e-04, 5.73475379e-04, 0.00000000e+00, 2.28600018e-02, 2.60574836e-03, 5.00000024e-04
2.03200001e-02, 2.60571088e-03, 5.00000024e-04, 4.75545824e-02, 1.37770921e-02, 1.36554372e-02, 5.89543313e-04, 5.80294465e-04, 0.00000000e+00, 2.03200001e-02, 2.60571088e-03, 5.00000024e-04
1.77800003e-02, 2.60567362e-03, 5.00000024e-04, 4.90796193e-02, 1.41476132e-02, 1.40409386e-02, 5.86567272e-04, 5.78269945e-04, 0.00000000e+00, 1.77800003e-02, 2.60567362e-03, 5.00000024e-04
1.52400006e-02, 2.60563614e-03, 5.00000024e-04, 5.06152734e-02, 1.45022124e-02, 1.44108282e-02, 5.76562539e-04, 5.69062366e-04, 0.00000000e+00, 1.52400006e-02, 2.60563614e-03, 5.00000024e-04
1.27000008e-02, 2.60559889e-03, 5.00000024e-04, 5.22642694e-02, 1.48341814e-02, 1.47581147e-02, 5.58311818e-04, 5.51473699e-04, 0.00000000e+00, 1.27000008e-02, 2.60559889e-03, 5.00000024e-04
1.01600010e-02, 2.60556140e-03, 5.00000024e-04, 5.39842285e-02, 1.51431598e-02, 1.50823379e-02, 5.28342905e-04, 5.21989365e-04, 0.00000000e+00, 1.01600010e-02, 2.60556140e-03, 5.00000024e-04
7.62000121e-03, 2.60552415e-03, 5.00000024e-04, 5.56889027e-02, 1.54418703e-02, 1.53965168e-02, 4.86563891e-04, 4.80490213e-04, 0.00000000e+00, 7.62000121e-03, 2.60552415e-03, 5.00000024e-04
5.08000096e-03, 2.60548666e-03, 5.00000024e-04, 5.84912859e-02, 1.56967007e-02, 1.56668480e-02, 4.31964989e-04, 4.26021084e-04, 0.00000000e+00, 5.08000096e-03, 2.60548666e-03, 5.00000024e-04
2.54000095e-03, 2.60544941e-03, 5.00000024e-04, 6.35101572e-02, 1.57871246e-02, 1.57689359e-02, 3.30898736e-04, 3.24977475e-04, 0.00000000e+00, 2.54000095e-03, 2.60544941e-03, 5.00000024e-04
5.05460024e-01, 5.46673220e-03, 5.00000024e-04, 1.28982429e-04, 8.36138893e-03, 8.16055760e-03, 1.64862031e-05, 1.56330007e-05, 0.00000000e+00, 5.05460024e-01, 5.46673220e-03, 5.00000024e-04
5.02919972e-01, 5.46670007e-03, 5.00000024e-04, 2.64826143e-04, 8.37550405e-03, 8.17441475e-03, 1.64202702e-05, 1.55448961e-05, 0.00000000e+00, 5.02919972e-01, 5.46670007e-03, 5.00000024e-04
5.00379980e-01, 5.46666794e-03, 5.00000024e-04, 3.91903304e-04, 8.38662218e-03, 8.18531495e-03, 1.68790830e-05, 1.59999527e-05, 0.00000000e+00, 5.00379980e-01, 5.46666794e-03, 5.00000024e-04
4.97839987e-01, 5.46663627e-03, 5.00000024e-04, 5.23449562e-04, 8.39930959e-03, 8.19777139e-03, 1.70035764e-05, 1.61142198e-05, 0.00000000e+00, 4.97839987e-01, 5.46663627e-03, 5.00000024e-04
4.95299995e-01, 5.46660414e-03, 5.00000024e-04, 6.53927738e-04, 8.41152575e-03, 8.20976496e-03, 1.71905231e-05, 1.62906454e-05, 0.00000000e+00, 4.95299995e-01, 5.46660414e-03, 5.00000024e-04
4.92760003e-01, 5.46657201e-03, 5.00000024e-04, 7.85631652e-04, 8.42405017e-03, 8.22206307e-03, 1.73081262e-05, 1.63961922e-05, 0.00000000e+00, 4.92760003e-01, 5.46657201e-03, 5.00000024e-04
4.90220010e-01, 5.46654034e-03, 5.00000024e-04, 9.17519734e-04, 8.43654573e-03, 8.23432952e-03, 1.74333600e-05, 1.65090496e-05, 0.00000000e+00, 4.90220010e-01, 5.46654034e-03, 5.00000024e-04
4.87679988e-01, 5.46650821e-03, 5.00000024e-04, 1.04995922e-03, 8.44915304e-03, 8.24671518e-03, 1.75487312e-05, 1.66116406e-05, 0.00000000e+00, 4.87679988e-01, 5.46650821e-03, 5.00000024e-04
4.85139996e-01, 5.46647608e-03, 5.00000024e-04, 1.18275464e-03, 8.46181717e-03, 8.25915299e-03, 1.76677459e-05, 1.67176149e-05, 0.00000000e+00, 4.85139996e-01, 5.46647608e-03, 5.00000024e-04
4.82600003e-01, 5.46644442e-03, 5.00000024e-04, 1.31596450e-03, 8.47456604e-03, 8.27166811e-03, 1.77885122e-05, 1.68250335e-05, 0.00000000e+00, 4.82600003e-01, 5.46644442e-03, 5.00000024e-04
4.80060011e-01, 5.46641229e-03, 5.00000024e-04, 1.44955073e-03, 8.48739035e-03, 8.28426424e-03, 1.79134640e-05, 1.69364193e-05, 0.00000000e+00, 4.80060011e-01, 5.46641229e-03, 5.00000024e-04
4.77519989e-01, 5.46638016e-03, 5.00000024e-04, 1.58352044e-03, 8.50029849e-03, 8.29693489e-03, 1.80424686e-05, 1.70515759e-05, 0.00000000e+00, 4.77519989e-01, 5.46638016e-03, 5.00000024e-04
4.74979997e-01, 5.46634849e-03, 5.00000024e-04, 1.71786244e-03, 8.51329044e-03, 8.30969214e-03, 1.81759024e-05, 1.71709435e-05, 0.00000000e+00, 4.74979997e-01, 5.46634849e-03, 5.00000024e-04
4.72440004e-01, 5.46631636e-03, 5.00000024e-04, 1.85257755e-03, 8.52637179e-03, 8.32254160e-03, 1.83136726e-05, 1.72944710e-05, 0.00000000e+00, 4.72440004e-01, 5.46631636e-03, 5.00000024e-04
4.69900012e-01, 5.46628423e-03, 5.00000024e-04, 1.98766054e-03, 8.53954256e-03, 8.33547674e-03, 1.84557030e-05, 1.74220404e-05, 0.00000000e+00, 4.69900012e-01, 5.46628423e-03, 5.00000024e-04
4.67359990e-01, 5.46625257e-03, 5.00000024e-04, 2.12311279e-03, 8.55280738e-03, 8.34849663e-03, 1.86018278e-05, 1.75535024e-05, 0.00000000e+00, 4.67359990e-01, 5.46625257e-03, 5.00000024e-04
4.64819998e-01, 5.46622043e-03, 5.00000024e-04, 2.25892942e-03, 8.56616721e-03, 8.36161431e-03, 1.87518835e-05, 1.76887570e-05, 0.00000000e+00, 4.64819998e-01, 5.46622043e-03, 5.00000024e-04
4.62280005e-01, 5.46618830e-03, 5.00000024e-04, 2.39511207e-03, 8.57962668e-03, 8.37483350e-03, 1.89056882e-05, 1.78276478e-05, 0.00000000e+00, 4.62280005e-01, 5.46618830e-03, 5.00000024e-04
4.59740013e-01, 5.46615664e-03, 5.00000024e-04, 2.53165909e-03, 8.59318674e-03, 8.38814955e-03, 1.90630708e-05, 1.79699946e-05, 0.00000000e+00, 4.59740013e-01, 5.46615664e-03, 5.00000024e-04
4.57199991e-01, 5.46612451e-03, 5.00000024e-04, 2.66857259e-03, 8.60685017e-03, 8.40156339e-03, 1.92238731e-05, 1.81156556e-05, 0.00000000e+00, 4.57199991e-01, 5.46612451e-03, 5.00000024e-04
4.54659998e-01, 5.46609238e-03, 5.00000024e-04, 2.80585000e-03, 8.62061884e-03, 8.41508526e-03, 1.93879478e-05, 1.82645381e-05, 0.00000000e+00, 4.54659998e-01, 5.46609238e-03, 5.00000024e-04
4.52120006e-01, 5.46606071e-03, 5.00000024e-04, 2.94349436e-03, 8.63449648e-03, 8.42871610e-03, 1.95551656e-05, 1.84165292e-05, 0.00000000e+00, 4.52120006e-01, 5.46606071e-03, 5.00000024e-04
4.49580014e-01, 5.46602858e-03, 5.00000024e-04, 3.08150519e-03, 8.64848401e-03, 8.44245125e-03, 1.97254176e-05, 1.85714998e-05, 0.00000000e+00, 4.49580014e-01, 5.46602858e-03, 5.00000024e-04
4.47039992e-01, 5.46599645e-03, 5.00000024e-04, 3.21988598e-03, 8.66258424e-03, 8.45629629e-03, 1.98986072e-05, 1.87293954e-05, 0.00000000e+00, 4.47039992e-01, 5.46599645e-03, 5.00000024e-04
4.44499999e-01, 5.46596479e-03, 5.00000024e-04, 3.35863582e-03, 8.67679995e-03, 8.47026054e-03, 2.00746435e-05, 1.88901722e-05, 0.00000000e+00, 4.44499999e-01, 5.46596479e-03, 5.00000024e-04
4.41960007e-01, 5.46593266e-03, 5.00000024e-04, 3.49775772e-03, 8.69113207e-03, 8.48433096e-03, 2.02534466e-05, 1.90536830e-05, 0.00000000e+00, 4.41960007e-01, 5.46593266e-03, 5.00000024e-04
4.39419985e-01, 5.46590053e-03, 5.00000024e-04, 3.63725424e-03, 8.70558340e-03, 8.49851873e-03, 2.04349308e-05, 1.92199223e-05, 0.00000000e+00, 4.39419985e-01, 5.46590053e-03, 5.00000024e-04
4.36879992e-01, 5.46586886e-03, 5.00000024e-04, 3.77712678e-03, 8.72015581e-03, 8.51283409e-03, 2.06190143e-05, 1.93888409e-05, 0.00000000e+00, 4.36879992e-01, 5.46586886e-03, 5.00000024e-04
4.34340000e-01, 5.46583673e-03, 5.00000024e-04, 3.91737791e-03, 8.73485114e-03, 8.52726307e-03, 2.08055899e-05, 1.95602788e-05, 0.00000000e+00, 4.34340000e-01, 5.46583673e-03, 5.00000024e-04
